,Player_Name,PA,BB/PA,Launch_Speed,BABIP,wOBA,xwOBA,HR/PA,R/PA,RBI/PA,BA,OBP
398,Starlin Castro,473,0.049,81.4,0.34700000000000003,0.338,0.303,0.03382663847780127,0.13953488372093023,0.1331923890063425,0.3,0.338
399,Starling Marte,339,0.059,77.7,0.324,0.312,0.307,0.02064896755162242,0.1415929203539823,0.09144542772861357,0.275,0.333
400,Stephen Drew,106,0.075,84.2,0.303,0.285,0.267,0.009433962264150943,0.08490566037735849,0.16037735849056603,0.253,0.302
401,Stephen Piscotty,401,0.13,79.3,0.28600000000000003,0.313,0.337,0.022443890274314215,0.09975062344139651,0.09725685785536159,0.235,0.342
402,Stephen Vogt,303,0.069,81.1,0.249,0.299,0.29100000000000004,0.039603960396039604,0.08250825082508251,0.132013201320132,0.233,0.285
403,Steve Pearce,348,0.078,82.6,0.281,0.32299999999999995,0.312,0.03735632183908046,0.10919540229885058,0.10632183908045977,0.252,0.319
404,Steven Souza Jr.,617,0.136,81.5,0.302,0.348,0.334,0.04862236628849271,0.12641815235008103,0.12641815235008103,0.239,0.35100000000000003
405,Stuart Turner,89,0.056,83.2,0.153,0.18600000000000005,0.233,0.02247191011235955,0.0449438202247191,0.07865168539325842,0.134,0.182
406,T.J. Rivera,231,0.039,80.4,0.318,0.326,0.294,0.021645021645021644,0.11688311688311688,0.11688311688311688,0.29,0.33
407,Taylor Motter,280,0.075,80.2,0.232,0.254,0.28800000000000003,0.025,0.10357142857142858,0.09285714285714286,0.198,0.257
408,Teoscar Hernandez,95,0.063,76.8,0.333,0.371,0.317,0.08421052631578947,0.16842105263157894,0.21052631578947367,0.261,0.305
409,Tim Anderson,606,0.021,80.1,0.328,0.28800000000000003,0.264,0.028052805280528052,0.1188118811881188,0.0924092409240924,0.257,0.276
410,Tim Beckham,575,0.063,81.1,0.365,0.334,0.317,0.03826086956521739,0.11652173913043479,0.10782608695652174,0.278,0.328
411,Todd Frazier,576,0.14400000000000002,81.6,0.226,0.335,0.35200000000000004,0.046875,0.1284722222222222,0.13194444444444445,0.213,0.344
412,Tomas Telis,111,0.027000000000000003,80.1,0.263,0.27,0.284,0.0,0.11711711711711711,0.08108108108108109,0.24,0.279
413,Tommy Joseph,533,0.062,83.8,0.28,0.305,0.302,0.04127579737335835,0.09568480300187618,0.1294559099437148,0.24,0.289
414,Tommy La Stella,151,0.132,82.5,0.298,0.368,0.341,0.033112582781456956,0.11920529801324503,0.1456953642384106,0.28800000000000003,0.389
415,Tommy Pham,530,0.134,83.1,0.368,0.398,0.366,0.04339622641509434,0.1792452830188679,0.13773584905660377,0.306,0.411
416,Tony Wolters,266,0.124,78.6,0.316,0.274,0.279,0.0,0.11278195488721804,0.06015037593984962,0.24,0.341
417,Travis Jankowski,87,0.103,79.1,0.298,0.235,0.222,0.0,0.11494252873563218,0.011494252873563218,0.187,0.282
418,Travis Shaw,606,0.099,83.3,0.312,0.361,0.333,0.05115511551155116,0.13861386138613863,0.16666666666666666,0.273,0.349
419,Travis d'Arnaud,376,0.061,82.2,0.25,0.308,0.307,0.0425531914893617,0.10372340425531915,0.15159574468085107,0.244,0.293
420,Trea Turner,447,0.067,84.0,0.329,0.338,0.305,0.024608501118568233,0.16778523489932887,0.10067114093959731,0.284,0.338
421,Trevor Plouffe,313,0.08900000000000001,82.0,0.251,0.258,0.28600000000000003,0.02875399361022364,0.09904153354632587,0.06070287539936102,0.198,0.272
422,Trevor Story,555,0.08800000000000001,81.6,0.332,0.32299999999999995,0.289,0.043243243243243246,0.12252252252252252,0.14774774774774774,0.239,0.308
423,Trey Mancini,586,0.056,82.5,0.35200000000000004,0.349,0.336,0.040955631399317405,0.11092150170648464,0.13310580204778158,0.293,0.338
424,Troy Tulowitzki,260,0.065,81.7,0.272,0.292,0.28600000000000003,0.026923076923076925,0.06153846153846154,0.1,0.249,0.3
425,Tucker Barnhart,423,0.099,80.8,0.312,0.317,0.327,0.016548463356973995,0.061465721040189124,0.10401891252955082,0.27,0.34700000000000003
426,Ty Kelly,105,0.076,77.0,0.231,0.256,0.257,0.01904761904761905,0.10476190476190476,0.13333333333333333,0.191,0.257
427,Tyler Collins,169,0.107,83.9,0.264,0.269,0.28,0.029585798816568046,0.10650887573964497,0.08284023668639054,0.193,0.278
428,Tyler Flowers,370,0.084,81.8,0.342,0.358,0.34700000000000003,0.032432432432432434,0.11081081081081082,0.13243243243243244,0.281,0.378
429,Tyler Moore,203,0.049,83.3,0.287,0.282,0.27,0.029556650246305417,0.08374384236453201,0.1477832512315271,0.23,0.267
430,Tyler Saladino,281,0.08199999999999999,80.1,0.242,0.223,0.23,0.0,0.08185053380782918,0.03558718861209965,0.17800000000000002,0.254
431,Victor Martinez,435,0.083,84.2,0.28,0.303,0.344,0.022988505747126436,0.08735632183908046,0.10804597701149425,0.255,0.324
432,Welington Castillo,365,0.06,84.1,0.336,0.344,0.343,0.0547945205479452,0.12054794520547946,0.14520547945205478,0.282,0.32299999999999995
433,Whit Merrifield,630,0.046,82.5,0.308,0.332,0.314,0.03015873015873016,0.12698412698412698,0.12380952380952381,0.28800000000000003,0.324
434,Wil Myers,649,0.108,83.1,0.297,0.335,0.321,0.046224961479198766,0.12326656394453005,0.1140215716486903,0.243,0.328
435,Willson Contreras,428,0.105,81.5,0.319,0.362,0.336,0.04906542056074766,0.11682242990654206,0.17289719626168223,0.276,0.35600000000000004
436,Willy Garcia,119,0.092,83.4,0.311,0.301,0.275,0.01680672268907563,0.12605042016806722,0.10084033613445378,0.238,0.305
437,Wilmer Difo,365,0.066,77.8,0.332,0.293,0.28600000000000003,0.0136986301369863,0.12876712328767123,0.057534246575342465,0.271,0.319
438,Wilmer Flores,362,0.047,82.3,0.27,0.331,0.318,0.049723756906077346,0.11602209944751381,0.143646408839779,0.271,0.307
439,Wilson Ramos,224,0.045,79.5,0.262,0.307,0.326,0.049107142857142856,0.08482142857142858,0.15625,0.26,0.29
440,Xander Bogaerts,635,0.08800000000000001,81.0,0.327,0.321,0.28300000000000003,0.015748031496062992,0.14803149606299212,0.09763779527559055,0.273,0.343
441,Yadier Molina,543,0.052000000000000005,82.9,0.285,0.316,0.339,0.03314917127071823,0.11049723756906077,0.15101289134438306,0.273,0.312
442,Yan Gomes,383,0.081,81.2,0.28300000000000003,0.307,0.281,0.03655352480417755,0.1122715404699739,0.1462140992167102,0.232,0.309
443,Yandy Diaz,179,0.117,87.1,0.336,0.306,0.331,0.0,0.13966480446927373,0.07262569832402235,0.263,0.35200000000000004
444,Yangervis Solarte,512,0.07200000000000001,81.0,0.258,0.311,0.303,0.03515625,0.095703125,0.125,0.255,0.314
445,Yasiel Puig,570,0.112,82.7,0.274,0.349,0.348,0.04912280701754386,0.12631578947368421,0.12982456140350876,0.263,0.34600000000000003
446,Yasmani Grandal,482,0.083,81.9,0.298,0.325,0.28800000000000003,0.04564315352697095,0.1037344398340249,0.12033195020746888,0.247,0.308
447,Yasmany Tomas,180,0.07200000000000001,84.8,0.294,0.319,0.321,0.044444444444444446,0.10555555555555556,0.17777777777777778,0.241,0.294
448,Yoan Moncada,231,0.126,81.5,0.325,0.327,0.306,0.03463203463203463,0.1341991341991342,0.09523809523809523,0.231,0.338
449,Yoenis Cespedes,321,0.081,82.1,0.316,0.369,0.35100000000000003,0.0529595015576324,0.14330218068535824,0.1308411214953271,0.292,0.35200000000000004
450,Yolmer Sanchez,534,0.066,79.6,0.321,0.313,0.276,0.02247191011235955,0.11797752808988764,0.1104868913857678,0.267,0.319
451,Yonder Alonso,521,0.131,83.0,0.302,0.366,0.368,0.053742802303262956,0.1381957773512476,0.12859884836852206,0.266,0.365
452,Yuli Gurriel,564,0.039,85.1,0.308,0.344,0.327,0.031914893617021274,0.12234042553191489,0.13297872340425532,0.299,0.332
453,Yunel Escobar,381,0.076,84.3,0.305,0.318,0.33,0.01837270341207349,0.11286089238845144,0.08136482939632546,0.274,0.333
454,Zack Cozart,507,0.122,81.7,0.312,0.392,0.332,0.047337278106508875,0.15779092702169625,0.1242603550295858,0.297,0.385
455,Zack Granite,107,0.112,79.9,0.25,0.278,0.29100000000000004,0.009345794392523364,0.1308411214953271,0.12149532710280374,0.237,0.321
